"MAZSEQ","MAZ_ORIGINAL","state","county","tract","block group","BKGPIDFP10","HH","BKGP_HH","MAZ_Percent"
26974,412872,6,13,347000,1,60133470001,94,887,0.10597519729425
30046,422442,6,13,356002,4,60133560024,18,720,0.025
28452,417193,6,13,356002,4,60133560024,16,720,0.0222222222222222
26595,411917,6,13,356002,4,60133560024,0,720,0
26186,410950,6,13,356002,2,60133560022,15,239,0.0627615062761506
28795,418230,6,13,356002,4,60133560024,5,720,0.00694444444444444
29849,421704,6,13,356002,4,60133560024,21,720,0.0291666666666667
31606,427978,6,13,347000,2,60133470002,8,1025,0.00780487804878049
30950,425662,6,13,356002,4,60133560024,64,720,0.0888888888888889
29741,421284,6,13,356002,4,60133560024,15,720,0.0208333333333333
25930,410367,6,13,356002,4,60133560024,29,720,0.0402777777777778
28838,418360,6,13,356002,4,60133560024,15,720,0.0208333333333333
30173,422889,6,13,356002,4,60133560024,23,720,0.0319444444444444
26374,411356,6,13,356002,4,60133560024,1,720,0.00138888888888889
30126,422699,6,13,356002,2,60133560022,2,239,0.00836820083682008
25803,410105,6,13,356002,2,60133560022,15,239,0.0627615062761506
28718,417998,6,13,356002,2,60133560022,11,239,0.0460251046025105
28553,417477,6,13,356002,2,60133560022,2,239,0.00836820083682008
25864,410241,6,13,356002,2,60133560022,15,239,0.0627615062761506
26211,410999,6,13,318000,2,60133180002,0,477,0
27090,413223,6,13,318000,2,60133180002,0,477,0
26779,412355,6,13,318000,2,60133180002,0,477,0
26265,411104,6,13,318000,2,60133180002,0,477,0
26263,411100,6,13,318000,2,60133180002,0,477,0
26187,410951,6,13,356002,2,60133560022,28,239,0.117154811715481
26680,412110,6,13,318000,2,60133180002,54,477,0.113207547169811
25931,410369,6,13,356002,2,60133560022,23,239,0.096234309623431
26115,410808,6,13,356002,2,60133560022,6,239,0.0251046025104603
27226,413589,6,13,321103,3,60133211033,41,258,0.158914728682171
31674,428291,6,13,318000,3,60133180003,39,564,0.0691489361702128
26322,411230,6,13,318000,3,60133180003,0,564,0
29077,419079,6,13,321103,3,60133211033,52,258,0.201550387596899
30057,422470,6,13,318000,3,60133180003,79,564,0.140070921985816
29118,419222,6,13,319000,6,60133190006,17,736,0.0230978260869565
30511,424086,6,13,318000,2,60133180002,176,477,0.368972746331237
28859,418411,6,13,318000,2,60133180002,36,477,0.0754716981132075
27429,414151,6,13,318000,2,60133180002,74,477,0.155136268343816
27765,415100,6,13,318000,1,60133180001,44,335,0.13134328358209
30866,425425,6,13,318000,3,60133180003,32,564,0.0567375886524823
26445,411536,6,13,318000,3,60133180003,51,564,0.0904255319148936
26321,411228,6,13,318000,3,60133180003,6,564,0.0106382978723404
27168,413418,6,13,319000,6,60133190006,77,736,0.104619565217391
26446,411537,6,13,318000,3,60133180003,37,564,0.0656028368794326
28940,418654,6,13,318000,3,60133180003,7,564,0.0124113475177305
28724,418020,6,13,318000,3,60133180003,81,564,0.143617021276596
25872,410256,6,13,318000,3,60133180003,1,564,0.00177304964539007
26323,411231,6,13,319000,6,60133190006,55,736,0.0747282608695652
28197,416440,6,13,318000,3,60133180003,66,564,0.117021276595745
27720,414976,6,13,318000,3,60133180003,37,564,0.0656028368794326
30264,423225,6,13,318000,1,60133180001,11,335,0.0328358208955224
26264,411101,6,13,318000,2,60133180002,27,477,0.0566037735849057
27810,415247,6,13,318000,1,60133180001,25,335,0.0746268656716418
29322,419871,6,13,318000,1,60133180001,29,335,0.0865671641791045
28567,417524,6,13,318000,3,60133180003,32,564,0.0567375886524823
28110,416162,6,13,318000,1,60133180001,20,335,0.0597014925373134
27809,415246,6,13,317000,2,60133170002,34,564,0.0602836879432624
30265,423227,6,13,317000,2,60133170002,22,564,0.0390070921985816
28727,418027,6,13,318000,3,60133180003,45,564,0.0797872340425532
27587,414601,6,13,319000,3,60133190003,105,649,0.161787365177196
29458,420316,6,13,318000,3,60133180003,35,564,0.0620567375886525
29460,420318,6,13,318000,3,60133180003,16,564,0.0283687943262411
28289,416706,6,13,318000,1,60133180001,28,335,0.0835820895522388
29750,421310,6,13,318000,1,60133180001,24,335,0.0716417910447761
27588,414602,6,13,319000,1,60133190001,58,379,0.153034300791557
26935,412780,6,13,347000,2,60133470002,0,1025,0
28040,415940,6,13,347000,2,60133470002,7,1025,0.00682926829268293
28841,418370,6,13,347000,2,60133470002,88,1025,0.0858536585365854
28630,417734,6,13,347000,2,60133470002,0,1025,0
27136,413328,6,13,347000,2,60133470002,89,1025,0.0868292682926829
30933,425603,6,13,347000,2,60133470002,49,1025,0.0478048780487805
25934,410376,6,13,321103,2,60133211032,57,703,0.0810810810810811
27189,413467,6,13,321103,2,60133211032,69,703,0.0981507823613087
31196,426480,6,13,321103,2,60133211032,47,703,0.0668563300142248
30722,424846,6,13,321103,2,60133211032,116,703,0.165007112375533
27035,413065,6,13,347000,2,60133470002,2,1025,0.00195121951219512
31403,427251,6,13,321103,1,60133211031,63,826,0.076271186440678
29692,421086,6,13,347000,3,60133470003,14,623,0.0224719101123595
30672,424642,6,13,347000,3,60133470003,58,623,0.0930979133226324
30331,423426,6,13,347000,3,60133470003,17,623,0.0272873194221509
31250,426618,6,13,347000,3,60133470003,8,623,0.0128410914927769
29315,419851,6,13,347000,2,60133470002,72,1025,0.0702439024390244
26537,411776,6,13,347000,1,60133470001,57,887,0.0642615558060879
27564,414545,6,13,347000,3,60133470003,180,623,0.28892455858748
30324,423401,6,13,347000,3,60133470003,119,623,0.191011235955056
28021,415888,6,13,321103,1,60133211031,150,826,0.181598062953995
30177,422903,6,13,321103,1,60133211031,50,826,0.0605326876513317
26710,412187,6,13,321103,1,60133211031,61,826,0.0738498789346247
31248,426616,6,13,321103,1,60133211031,106,826,0.128329297820823
28022,415890,6,13,321103,1,60133211031,11,826,0.013317191283293
27482,414311,6,13,321103,1,60133211031,13,826,0.0157384987893462
26822,412483,6,13,347000,3,60133470003,49,623,0.0786516853932584
26658,412061,6,13,321103,1,60133211031,210,826,0.254237288135593
29683,421051,6,13,321103,1,60133211031,57,826,0.0690072639225182
30723,424848,6,13,321103,2,60133211032,25,703,0.0355618776671408
26437,411515,6,13,321102,3,60133211023,133,598,0.222408026755853
29365,420019,6,13,321102,3,60133211023,0,598,0
30616,424437,6,13,321102,3,60133211023,28,598,0.0468227424749164
26990,412908,6,13,321102,3,60133211023,81,598,0.135451505016722
31004,425840,6,13,321103,2,60133211032,230,703,0.327169274537696
27571,414563,6,13,321102,2,60133211022,41,725,0.056551724137931
31450,427421,6,13,321102,2,60133211022,341,725,0.470344827586207
29160,419364,6,13,321102,3,60133211023,104,598,0.173913043478261
27292,413760,6,13,321102,3,60133211023,109,598,0.182274247491639
27085,413209,6,13,321102,2,60133211022,101,725,0.139310344827586
26492,411655,6,13,321102,2,60133211022,72,725,0.0993103448275862
27282,413733,6,13,321102,2,60133211022,60,725,0.0827586206896552
26491,411652,6,13,321102,2,60133211022,110,725,0.151724137931034
30002,422258,6,13,321103,2,60133211032,53,703,0.0753911806543385
29444,420272,6,13,321103,2,60133211032,76,703,0.108108108108108
27968,415747,6,13,321103,3,60133211033,21,258,0.0813953488372093
26126,410838,6,13,321102,3,60133211023,8,598,0.0133779264214047
27847,415359,6,13,321103,3,60133211033,43,258,0.166666666666667
29078,419080,6,13,321103,3,60133211033,101,258,0.391472868217054
27948,415649,6,13,319000,6,60133190006,104,736,0.141304347826087
29227,419539,6,13,321101,4,60133211014,4,548,0.0072992700729927
29022,418914,6,13,321101,4,60133211014,1,548,0.00182481751824818
31462,427469,6,13,321101,4,60133211014,4,548,0.0072992700729927
27775,415131,6,13,321101,4,60133211014,0,548,0
30836,425301,6,13,321101,4,60133211014,195,548,0.355839416058394
30323,423399,6,13,321103,2,60133211032,30,703,0.042674253200569
27774,415129,6,13,321101,4,60133211014,56,548,0.102189781021898
29159,419363,6,13,321102,3,60133211023,89,598,0.148829431438127
27252,413639,6,13,321101,4,60133211014,103,548,0.187956204379562
26452,411548,6,13,321101,3,60133211013,66,715,0.0923076923076923
29125,419245,6,13,321101,3,60133211013,47,715,0.0657342657342657
28769,418144,6,13,321101,3,60133211013,0,715,0
26836,412510,6,13,321101,4,60133211014,98,548,0.178832116788321
27633,414745,6,13,319000,6,60133190006,177,736,0.240489130434783
27690,414890,6,13,319000,6,60133190006,5,736,0.00679347826086957
26756,412308,6,13,319000,6,60133190006,195,736,0.264945652173913
30055,422462,6,13,319000,3,60133190003,79,649,0.121725731895223
31354,427087,6,13,319000,6,60133190006,106,736,0.144021739130435
29309,419831,6,13,319000,3,60133190003,34,649,0.0523882896764253
28281,416683,6,13,319000,3,60133190003,31,649,0.0477657935285054
28629,417731,6,13,319000,3,60133190003,57,649,0.0878274268104777
30864,425418,6,13,319000,3,60133190003,16,649,0.024653312788906
28725,418021,6,13,319000,3,60133190003,17,649,0.0261941448382126
30404,423677,6,13,319000,3,60133190003,59,649,0.0909090909090909
27251,413636,6,13,319000,1,60133190001,77,379,0.203166226912929
28157,416324,6,13,319000,1,60133190001,21,379,0.0554089709762533
29461,420319,6,13,319000,1,60133190001,25,379,0.0659630606860158
27721,414978,6,13,319000,5,60133190005,40,304,0.131578947368421
29751,421313,6,13,319000,3,60133190003,142,649,0.218798151001541
31598,427946,6,13,319000,3,60133190003,58,649,0.0893682588597843
28730,418032,6,13,319000,5,60133190005,31,304,0.101973684210526
27722,414979,6,13,319000,5,60133190005,100,304,0.328947368421053
28732,418034,6,13,319000,4,60133190004,31,240,0.129166666666667
28290,416712,6,13,319000,4,60133190004,17,240,0.0708333333333333
26666,412078,6,13,321101,3,60133211013,81,715,0.113286713286713
26757,412309,6,13,320003,1,60133200031,189,1019,0.185475956820412
28845,418376,6,13,319000,2,60133190002,66,684,0.0964912280701754
30741,424952,6,13,321101,3,60133211013,37,715,0.0517482517482517
25876,410266,6,13,320003,1,60133200031,0,1019,0
26337,411260,6,13,319000,2,60133190002,54,684,0.0789473684210526
29806,421584,6,13,319000,3,60133190003,46,649,0.0708782742681048
29586,420756,6,13,319000,3,60133190003,5,649,0.00770416024653313
28731,418033,6,13,319000,4,60133190004,103,240,0.429166666666667
28292,416716,6,13,319000,2,60133190002,71,684,0.103801169590643
27724,414981,6,13,319000,2,60133190002,27,684,0.0394736842105263
29585,420755,6,13,319000,2,60133190002,32,684,0.0467836257309941
26394,411402,6,13,319000,2,60133190002,44,684,0.064327485380117
28392,416982,6,13,319000,2,60133190002,68,684,0.0994152046783626
29567,420701,6,13,319000,2,60133190002,31,684,0.0453216374269006
28291,416714,6,13,319000,2,60133190002,125,684,0.182748538011696
28906,418537,6,13,319000,2,60133190002,88,684,0.128654970760234
31146,426294,6,13,321102,3,60133211023,46,598,0.0769230769230769
31064,426012,6,13,321101,3,60133211013,43,715,0.0601398601398601
29023,418915,6,13,321101,4,60133211014,2,548,0.00364963503649635
26989,412906,6,13,321101,4,60133211014,85,548,0.155109489051095
29780,421479,6,13,321101,3,60133211013,34,715,0.0475524475524476
30317,423369,6,13,321101,3,60133211013,96,715,0.134265734265734
27848,415365,6,13,321101,3,60133211013,45,715,0.0629370629370629
30739,424940,6,13,321101,3,60133211013,36,715,0.0503496503496504
26667,412079,6,13,321101,3,60133211013,56,715,0.0783216783216783
28594,417628,6,13,321102,4,60133211024,114,883,0.129105322763307
31246,426611,6,13,321101,2,60133211012,81,505,0.16039603960396
27287,413745,6,13,321101,2,60133211012,13,505,0.0257425742574257
25868,410247,6,13,321101,3,60133211013,83,715,0.116083916083916
29165,419372,6,13,321101,3,60133211013,49,715,0.0685314685314685
30874,425438,6,13,321101,3,60133211013,42,715,0.0587412587412587
29300,419807,6,13,320004,2,60133200042,0,798,0
30019,422320,6,13,321101,3,60133211013,0,715,0
31114,426157,6,13,321101,2,60133211012,49,505,0.097029702970297
29166,419373,6,13,321101,2,60133211012,36,505,0.0712871287128713
30615,424431,6,13,320004,2,60133200042,120,798,0.150375939849624
30186,422936,6,13,321101,2,60133211012,0,505,0
26987,412901,6,13,320004,2,60133200042,132,798,0.165413533834586
27616,414691,6,13,320003,1,60133200031,60,1019,0.0588812561334642
29358,420001,6,13,320003,1,60133200031,52,1019,0.0510304219823356
26548,411802,6,13,320003,1,60133200031,63,1019,0.0618253189401374
31113,426154,6,13,320003,1,60133200031,85,1019,0.0834151128557409
27275,413723,6,13,320003,1,60133200031,34,1019,0.0333660451422964
27094,413228,6,13,320003,1,60133200031,386,1019,0.378802747791953
31453,427434,6,13,320003,1,60133200031,53,1019,0.0520117762512267
27885,415494,6,13,320001,2,60133200012,118,702,0.168091168091168
29228,419540,6,13,320003,1,60133200031,44,1019,0.0431795878312071
29578,420738,6,13,320003,1,60133200031,53,1019,0.0520117762512267
29065,419049,6,13,320001,2,60133200012,43,702,0.0612535612535613
26260,411096,6,13,320001,2,60133200012,30,702,0.0427350427350427
28844,418373,6,13,320004,1,60133200041,27,1133,0.0238305383936452
29822,421629,6,13,320004,2,60133200042,546,798,0.684210526315789
30212,423056,6,13,320004,1,60133200041,179,1133,0.157987643424537
25867,410246,6,13,320004,3,60133200043,63,559,0.112701252236136
29587,420758,6,13,320001,2,60133200012,62,702,0.0883190883190883
28351,416860,6,13,320001,2,60133200012,61,702,0.0868945868945869
28354,416877,6,13,320001,2,60133200012,14,702,0.0199430199430199
28740,418052,6,13,320001,2,60133200012,55,702,0.0783475783475783
30510,424083,6,13,320001,2,60133200012,60,702,0.0854700854700855
30477,423955,6,13,320001,2,60133200012,58,702,0.0826210826210826
30266,423229,6,13,341000,2,60133410002,62,566,0.109540636042403
29441,420267,6,13,349000,1,60133490001,6,792,0.00757575757575758
30136,422737,6,13,349000,1,60133490001,75,792,0.0946969696969697
28064,416039,6,13,341000,2,60133410002,57,566,0.100706713780919
29174,419392,6,13,341000,3,60133410003,108,716,0.150837988826816
26192,410962,6,13,341000,2,60133410002,95,566,0.167844522968198
27222,413583,6,13,341000,2,60133410002,76,566,0.134275618374558
31660,428251,6,13,341000,2,60133410002,35,566,0.0618374558303887
30397,423660,6,13,341000,2,60133410002,38,566,0.0671378091872792
26077,410711,6,13,341000,2,60133410002,13,566,0.0229681978798587
27224,413586,6,13,341000,2,60133410002,28,566,0.049469964664311
29019,418902,6,13,341000,2,60133410002,21,566,0.0371024734982332
27233,413598,6,13,341000,1,60133410001,28,737,0.0379918588873813
28345,416851,6,13,341000,2,60133410002,58,566,0.102473498233216
26538,411779,6,13,341000,3,60133410003,63,716,0.0879888268156425
27329,413869,6,13,341000,3,60133410003,129,716,0.180167597765363
29352,419980,6,13,341000,3,60133410003,162,716,0.226256983240223
28293,416719,6,13,341000,3,60133410003,180,716,0.251396648044693
31599,427953,6,13,341000,3,60133410003,74,716,0.103351955307263
29001,418866,6,13,349000,1,60133490001,32,792,0.0404040404040404
27327,413866,6,13,340002,5,60133400025,19,242,0.0785123966942149
29211,419511,6,13,340002,5,60133400025,116,242,0.479338842975207
26056,410657,6,13,340002,4,60133400024,227,563,0.403197158081705
30931,425597,6,13,340002,5,60133400025,1,242,0.00413223140495868
30664,424594,6,13,340002,5,60133400025,0,242,0
29580,420746,6,13,340002,5,60133400025,85,242,0.351239669421488
29858,421722,6,13,340002,5,60133400025,20,242,0.0826446280991736
29455,420306,6,13,340002,4,60133400024,64,563,0.113676731793961
28733,418038,6,13,340002,4,60133400024,190,563,0.337477797513321
28346,416852,6,13,334200,5,60133342005,158,449,0.351893095768374
29633,420898,6,13,334200,5,60133342005,16,449,0.0356347438752784
30556,424216,6,13,341000,1,60133410001,49,737,0.0664857530529172
26076,410710,6,13,334200,3,60133342003,50,955,0.0523560209424084
29932,422026,6,13,334200,5,60133342005,250,449,0.556792873051225
27973,415767,6,13,341000,1,60133410001,44,737,0.0597014925373134
29052,419020,6,13,341000,1,60133410001,52,737,0.0705563093622795
26319,411225,6,13,341000,1,60133410001,111,737,0.150610583446404
26599,411926,6,13,341000,1,60133410001,173,737,0.234735413839891
26755,412304,6,13,341000,1,60133410001,181,737,0.245590230664858
27378,413991,6,13,334200,5,60133342005,25,449,0.0556792873051225
31145,426287,6,13,341000,1,60133410001,99,737,0.134328358208955
29716,421192,6,13,334200,4,60133342004,29,297,0.0976430976430976
31633,428120,6,13,334200,4,60133342004,91,297,0.306397306397306
28063,416037,6,13,334200,3,60133342003,131,955,0.13717277486911
29857,421721,6,13,334200,3,60133342003,24,955,0.025130890052356
29717,421194,6,13,334200,4,60133342004,45,297,0.151515151515152
29974,422145,6,13,339001,1,60133390011,30,936,0.032051282051282
27290,413755,6,13,334200,4,60133342004,53,297,0.178451178451178
26543,411790,6,13,339001,1,60133390011,0,936,0
26075,410709,6,13,334200,4,60133342004,15,297,0.0505050505050505
28907,418544,6,13,334200,4,60133342004,0,297,0
28468,417234,6,13,339001,1,60133390011,458,936,0.489316239316239
29092,419113,6,13,339001,1,60133390011,0,936,0
30670,424630,6,13,339001,1,60133390011,0,936,0
26012,410564,6,13,339001,1,60133390011,0,936,0
25823,410160,6,13,340002,5,60133400025,1,242,0.00413223140495868
28517,417359,6,13,340002,5,60133400025,0,242,0
30753,424975,6,13,339002,1,60133390021,0,919,0
27951,415664,6,13,340002,3,60133400023,34,665,0.0511278195488722
29381,420068,6,13,340002,3,60133400023,45,665,0.0676691729323308
30713,424804,6,13,339002,1,60133390021,0,919,0
29351,419979,6,13,340002,3,60133400023,95,665,0.142857142857143
