OBJECTID,VALUE,COUNT,AREA,MEAN
-1,1291442,330,330.000000000000000,15.336662379178135
-1,1291413,335,335.000000000000000,15.661694549446675
-1,1291443,317,317.000000000000000,15.330497028699808
-1,1291444,313,313.000000000000000,15.018936138945266
-1,1291457,351,351.000000000000000,15.402967094356178
-1,1291458,385,385.000000000000000,15.406795551250507
-1,1291459,506,506.000000000000000,14.863385664144523
-1,1291456,400,400.000000000000000,15.409875771999360
-1,1291455,400,400.000000000000000,15.572210633754731
-1,1291477,365,365.000000000000000,15.547290062577757
-1,1291476,322,322.000000000000000,15.670760388700119
-1,1291460,507,507.000000000000000,15.555250141512477
-1,1291490,374,374.000000000000000,14.023842824334130
-1,1291461,420,420.000000000000000,16.058156381334577
-1,1291475,332,332.000000000000000,15.725118683045169
-1,1291462,405,405.000000000000000,16.010133861023704
-1,1291489,332,332.000000000000000,13.776109267430133
-1,1291474,351,351.000000000000000,16.043007258336427
-1,1291463,406,406.000000000000000,15.904559438451757
-1,1291488,328,328.000000000000000,13.809956239490974
-1,1291473,337,337.000000000000000,16.012389149085703
-1,1291515,430,430.000000000000000,16.177195198591367
-1,1291487,353,353.000000000000000,13.924076085725520
-1,1291472,326,326.000000000000000,15.975378030648260
-1,1291486,341,341.000000000000000,13.844419059865286
-1,1291471,360,360.000000000000000,16.013840285936990
-1,1291485,332,332.000000000000000,13.760980189564716
-1,1291470,335,335.000000000000000,16.020595647327937
-1,1291484,357,357.000000000000000,13.926735896690220
-1,1291599,281,281.000000000000000,13.425313844375339
-1,1291411,306,306.000000000000000,14.696519365497664
-1,1291605,179,179.000000000000000,14.562248858659627
-1,1291604,171,171.000000000000000,14.890208919145907
-1,1291412,314,314.000000000000000,14.560710718677303
-1,1291603,260,260.000000000000000,14.342993083366981
-1,1291562,431,431.000000000000000,14.385810635206042
-1,1291445,335,335.000000000000000,14.760764691367077
-1,1291446,328,328.000000000000000,14.388203379584521
-1,1291561,384,384.000000000000000,14.397305041551590
-1,2051487,1645,1645.000000000000000,15.121332548889345
-1,1291568,335,335.000000000000000,15.363796831956551
-1,1291560,387,387.000000000000000,14.388425923133081
-1,1291567,335,335.000000000000000,15.670895206394480
-1,1291559,452,452.000000000000000,14.237404059519809
-1,1291566,318,318.000000000000000,15.773030688927609
-1,1291563,362,362.000000000000000,15.184530621734114
-1,1291565,329,329.000000000000000,15.945315705968978
-1,1291579,324,324.000000000000000,15.351723977077155
-1,1291580,329,329.000000000000000,15.650506196413358
