OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1270479,5,5,0.009691398,0.074979939,0.065288541,0.037794081,0.02270557,0.188970407,1
-1,1270478,31,31,0.000537078,0.289298207,0.288761129,0.101924409,0.061849021,3.159656693,1
-1,1270579,72,72,0.599784076,2.372239351,1.772455275,1.059944916,0.451051193,76.31603396,1
-1,1270577,71,71,0.40583244,1.28558743,0.87975499,0.753227165,0.170620376,53.47912872,1
-1,1270576,79,79,0.528105915,1.194011807,0.665905893,0.921626758,0.130034272,72.80851388,1
-1,1270580,70,70,0.864840686,1.964396596,1.09955591,1.275378257,0.289558945,89.27647799,1
-1,1270590,68,68,0.763991535,1.799536824,1.03554529,1.158129828,0.238889189,78.7528283,1
-1,1270584,63,63,0.580776393,1.597519994,1.0167436,1.02903013,0.240080525,64.82889819,1
-1,2051529,9542,9542,0.000388304,4.244940758,4.244552453,0.840988381,0.665732162,8024.711128,1
-1,1270589,49,49,0.828553379,1.348858953,0.520305574,1.071079719,0.113372392,52.48290622,1
-1,1270585,63,63,0.676491916,1.181553006,0.50506109,0.87980805,0.110506583,55.42790717,1
-1,1270588,69,69,0.465625912,1.149870992,0.68424508,0.699140808,0.150131405,48.24071574,1
-1,1270586,79,79,0.400665432,0.868074596,0.467409164,0.588780319,0.120589934,46.51364517,1
-1,1270587,80,80,0.259944111,1.306745648,1.046801537,0.63413333,0.186918554,50.73066637,1
-1,1270593,18,18,0.039906662,0.833792865,0.793886203,0.423726513,0.261476358,7.627077226,1
-1,1270471,61,61,0.002562682,0.358447224,0.355884542,0.166322553,0.093387327,10.14567576,1
-1,1270472,21,21,0.006382147,0.352358967,0.34597682,0.155191126,0.110902423,3.25901365,1
-1,1270481,68,68,0.17259042,0.758875072,0.586284652,0.433553756,0.132986835,29.48165537,1
-1,1270473,11,11,0.001963774,0.175512478,0.173548703,0.083612861,0.053226382,0.919741469,1
-1,1270474,55,55,0.000476042,0.483383328,0.482907285,0.126218,0.09550249,6.941990001,1
-1,1270475,21,21,0.012358825,0.465814739,0.453455915,0.186775137,0.15512748,3.922277881,1
-1,1270476,37,37,0.004683653,0.182803318,0.178119665,0.076822157,0.043651272,2.842419791,1
-1,1270477,58,58,0.011818091,0.434135586,0.422317495,0.196624568,0.107656251,11.40422492,1
-1,1270547,19,19,0.015604178,0.297081143,0.281476964,0.100934237,0.071717629,1.917750512,1
-1,1270468,1,1,0.196421787,0.196421787,0,0.196421787,0,0.196421787,1
-1,1270467,12,12,0.066765942,0.488596112,0.42183017,0.254971025,0.118743722,3.059652299,1
-1,1270466,19,19,0.064351238,0.457874447,0.393523209,0.208925907,0.093801994,3.969592236,1
-1,1270465,25,25,0.032064598,1.012799382,0.980734784,0.536090943,0.281430456,13.40227357,1
-1,1270464,48,48,0.016668478,1.144181371,1.127512893,0.537238347,0.337727527,25.78744064,1
-1,1270457,106,106,0.001821677,2.057802439,2.055980762,0.621139661,0.611459771,65.84080404,1
-1,1270463,174,174,0.003347556,2.273994684,2.270647128,0.752435199,0.604393068,130.9237246,1
-1,1270456,73,73,0.004636923,1.688858151,1.684221228,0.595833043,0.469237079,43.49581216,1
-1,1270458,330,330,0.001480261,2.544629335,2.543149074,0.514018615,0.585249655,169.6261429,1
-1,1270459,246,246,0.00140206,2.803246737,2.801844676,0.73966585,0.765783861,181.957799,1
-1,1270460,301,301,0.045685928,2.991245508,2.94555958,1.003115615,0.675912532,301.9378002,1
-1,1270461,275,275,0.046265762,3.140242815,3.093977053,1.106879572,0.706772767,304.3918822,1
-1,1270462,384,384,0.554014385,3.297872782,2.743858397,1.359947949,0.729793355,522.2200123,1
-1,1270455,33,33,0.006436507,1.206551671,1.200115164,0.568957834,0.352444541,18.77560852,1
-1,1270454,25,25,0.003203551,0.728703678,0.725500127,0.245419015,0.19980781,6.13547538,1
-1,1270427,69,69,0.009459655,1.974947095,1.96548744,0.717715843,0.53177155,49.52239314,1
-1,1270426,360,360,0.000864188,2.371619463,2.370755275,0.787536936,0.397425494,283.5132971,1
-1,1270428,47,47,0.013836066,1.41857636,1.404740294,0.665180258,0.411651503,31.26347214,1
-1,1270453,17,17,0.005218665,0.411139637,0.405920973,0.217096765,0.123947124,3.690645006,1
-1,1270429,40,40,0.030306021,1.62889111,1.59858509,0.662267012,0.348916026,26.49068047,1
