juris_zmod,variable,ACRES 0 0,ACRES 0 1,ACRES 0 M,ACRES 1 0,ACRES 1 1,ACRES 1 M,ACRES M 0,ACRES M 1,ACRES M M,Ksqft_basis,Ksqft_pba40,allow_nonres ACRES F_F,allow_nonres ACRES F_T,allow_nonres ACRES T_F,allow_nonres ACRES T_T,allow_nonres num_parcels F_F,allow_nonres num_parcels F_T,allow_nonres num_parcels T_F,allow_nonres num_parcels T_T,allow_res ACRES F_F,allow_res ACRES F_T,allow_res ACRES T_F,allow_res ACRES T_T,allow_res num_parcels F_F,allow_res num_parcels F_T,allow_res num_parcels T_F,allow_res num_parcels T_T,emp_basis,emp_pba40,num_parcels 0 0,num_parcels 0 1,num_parcels 0 M,num_parcels 1 0,num_parcels 1 1,num_parcels 1 M,num_parcels M 0,num_parcels M 1,num_parcels M M,units_basis,units_pba40
palo_alto,HM,11732.77932846434,1434.1622589425835,124.25932998297807,735.8898551444838,117.33863259407023,1.1876652635470002,1.4481805814602,0.518440523744,0.18391938716442,34889.15453606139,34889.15453606139,,,,,,,,,9613.606783473562,957.0563281444122,0.0,3577.1044992664247,1221.0,583.0,0.0,16654.0,97526.6769052485,97526.6769052485,12473.0,2851.0,24.0,2633.0,461.0,2.0,7.0,3.0,4.0,68520.23127986155,51241.73986322055
petaluma,HM,6182.894684838173,234.0794992130076,14.455395564594,509.0994185508437,700.0591374437752,0.0,20.302004842699002,2.36000268877,15.34424675911044,160152.40912983043,160152.40912983043,,,,,,,,,3574.528923644233,116.28601250188419,0.0,3987.7794537548657,1200.0,15.0,0.0,17745.0,460497.3876390759,460497.3876390759,14478.0,29.0,6.0,1768.0,2657.0,0.0,13.0,1.0,8.0,49342.376098355744,47000.720252980704
piedmont,HM,86.0773239858957,751.4956266517617,0.0,0.9616284691292001,5.623686127509359,0.0,0.0,0.216553812018,0.0,2898.42550844786,2898.42550844786,,,,,,,,,72.84269357214602,58.68601750333663,0.0,712.8461079708322,46.0,184.0,0.0,3713.0,8281.215738422457,8281.215738422457,98.0,3798.0,0.0,4.0,42.0,0.0,0.0,1.0,0.0,6192.633027574189,5571.750939734921
pinole,HM,2652.1850802446575,156.53320976330733,1.7747570825237402,150.35956102072376,41.852598522981964,0.303828625881,0.0,1.0958458626799998,0.0,1559.1611654052545,1559.1611654052545,,,,,,,,,1423.0966248169066,95.55704530356232,0.0,1485.4512110022836,333.0,121.0,0.0,5744.0,4454.7461868721575,4454.7461868721575,5335.0,174.0,14.0,590.0,83.0,1.0,0.0,1.0,0.0,9501.01028843222,8869.149759002266
pittsburg,HM,8122.5481055114,694.1329192532091,154.00585052394783,354.15356337838267,168.1978080196579,0.0,15.520821753751843,11.382407196795999,1.09548855876313,55039.1428355209,55039.1428355209,,,,,,,,,6015.565959911448,73.28347853274002,83.0649845502135,3349.1225412015538,1812.0,228.0,108.0,15557.0,135474.57995963367,135474.57995963367,11342.0,5034.0,51.0,248.0,889.0,0.0,34.0,94.0,13.0,34832.821988481766,36697.39530801896
pleasant_hill,HM,3553.4839699109903,0.118321150896,21.780135252286335,125.6928807098624,0.623036260816,0.0,4.157240143069,0.0,0.635606034632,7123.075916531493,7123.075916531493,,,,,,,,,1291.3274142130113,0.0,0.0,2415.1637752495494,672.0,0.0,0.0,9313.0,24079.531813580885,24079.531813580885,9662.0,1.0,24.0,286.0,1.0,0.0,10.0,0.0,1.0,20239.802235691066,20239.802235691066
pleasanton,HM,9552.657132672153,5.19007390106,491.8202051050931,1852.5076843132217,1708.8746106633473,4.808727113547381,0.0,0.0,0.0,341829.1989034836,341829.1989034836,,,,,,,,,6633.12403998068,0.0,0.0,6982.7343937877595,1627.0,0.0,0.0,20171.0,972075.1265692898,972075.1265692898,4622.0,1.0,145.0,7829.0,9194.0,7.0,0.0,0.0,0.0,59293.38997792576,59293.38997792576
portola_valley,HM,2211.867808931618,3214.079924281818,44.4343534704908,0.0,41.9992251107,0.0,0.0,0.0,0.0,101.40241740282234,101.40241740282234,,,,,,,,,1193.114729810045,884.3311496835007,0.0,3434.9354323010816,183.0,97.0,0.0,1535.0,289.7211925794924,289.7211925794924,766.0,1031.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,2353.3398363916945,2351.3393409590144
redwood_city,HM,10594.729673376525,1580.0193659177773,27.82102131106516,1285.278426248987,115.98532661770903,0.16272316346,323.712220472937,0.0,8.540993951217999,268586.0563849381,268586.0563849381,,,,,,,,,10464.276576714721,238.81649615580963,0.0,3233.1566781891606,1142.0,406.0,0.0,16013.0,761012.8908193908,761012.8908193908,2579.0,8478.0,42.0,6179.0,274.0,1.0,4.0,0.0,4.0,79294.83108045091,62235.60129032489
richmond,HM,14421.824559043976,2352.754942824453,918.7926558440672,1292.9809669707204,616.7513126297988,0.110198133934,22.477917627639997,2.274619948207,17.250855494790002,139873.78449312478,139873.78449312478,,,,,,,,,14547.514933121713,246.23346154694372,438.9085157217235,4412.5611181272,1824.0,467.0,810.0,26368.0,371248.9976481299,371248.9976481299,3723.0,16978.0,75.0,5551.0,3131.0,1.0,4.0,4.0,2.0,74631.86414810689,94547.74240513677
rio_vista,HM,3739.2982580023922,0.0,25.8820103150398,182.14843461670878,0.07334283545360001,0.0,0.0,0.0,0.0,59036.724538699,59036.724538699,,,,,,,,,1712.2045334912566,0.0,61.75071394300199,2173.4467983353316,969.0,0.0,29.0,3921.0,168676.35582485466,168676.35582485466,4487.0,0.0,3.0,428.0,1.0,0.0,0.0,0.0,0.0,26714.3771214637,26717.46465716086
rohnert_park,HM,2137.1093430918595,1169.557619170729,2.785853794027,327.37227333654533,30.487949219414084,0.0,0.0,0.0,1.8150847109397,103993.85383840182,103993.85383840182,,,,,,,,,1542.2265779112247,14.5394519034609,0.0,2112.3620935088366,599.0,30.0,0.0,9143.0,304053.1468300824,304053.1468300824,1048.0,7391.0,3.0,1163.0,165.0,0.0,0.0,0.0,2.0,37382.13694021057,37242.8614614843
ross,HM,525.5729871952625,350.97020013631675,38.167614939707,0.050192062744399996,3.4863511075430997,0.0,0.0,0.0,0.0,533.2495879911809,533.2495879911809,,,,,,,,,82.5898275124577,0.127648334534,0.0,835.5298695945811,31.0,1.0,0.0,966.0,1523.570251403374,1523.570251403374,598.0,381.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,1764.8604411174845,1764.8604411174845
san_anselmo,HM,1363.1284496327855,0.2959809318446,0.0,86.6931223998104,1.0251380711367999,0.0,0.0,0.0,0.0,3718.1501600219967,3718.1501600219967,,,,,,,,,597.7352013485973,0.2959809318446,0.0,853.111508755133,1442.0,2.0,0.0,3402.0,10623.286171491416,10623.286171491416,4366.0,2.0,0.0,470.0,8.0,0.0,0.0,0.0,0.0,5198.713082073294,5198.713082073294
san_bruno,HM,1017.9213412655556,1.5922535416037,1.782889398784176,1469.2692861242867,129.06161001162,0.0,32.71350135100799,1.5298515900268,0.0,38326.55172405884,38326.55172405884,,,,,,,,,1047.8576053117436,2.3116750819805,0.0,1603.701452889163,326.0,8.0,0.0,10236.0,107954.44743215368,107954.44743215368,339.0,10.0,6.0,9075.0,1121.0,0.0,15.0,4.0,0.0,20090.33447923937,20090.33447923937
san_carlos,HM,2519.883908096011,4.2590727716905,7.1094096081436495,203.4768646457197,87.9214808507284,0.0,0.0,0.0,0.58938201991341,52492.28959674574,52492.28959674574,,,,,,,,,986.8732948339338,3.9637968945595,0.0,1832.4030262636995,576.0,5.0,0.0,9219.0,137529.22771090112,137529.22771090112,8806.0,7.0,14.0,570.0,399.0,0.0,0.0,0.0,4.0,19267.119157714216,19267.119157714216
san_francisco,HM,14222.880641338583,563.0024929845193,694.7898227867137,4691.4760676112,2498.097211086287,12.3094426306034,0.7389472396739999,0.0,0.0,1444682.411940545,1444682.411940545,,,,,,,,,9811.012161540866,562.711284093712,1.0927209959200002,12308.478459047008,8597.0,939.0,1.0,143818.0,4513429.78322134,4513429.78322134,80274.0,944.0,215.0,52071.0,19845.0,4.0,2.0,0.0,0.0,686112.1885274395,679747.3730983566
san_jose,HM,85576.02516955319,1837.8470899062152,757.6329075434297,1892.1300814705305,3536.6579890126864,33.316141755015906,3264.894068806359,0.0,66.8659944283191,6420522.185844867,6420522.185844867,,,,,,,,,43342.17782617815,1814.9363239530398,3.2859230999315,51804.96936924342,12901.0,966.0,5.0,205286.0,18200757.56542267,18200757.56542267,193967.0,1006.0,252.0,5376.0,17775.0,21.0,707.0,0.0,54.0,1359886.7798533312,1268761.9236180158
san_leandro,HM,4633.829935405541,2938.3251416428297,30.90324407701303,11.210753427989195,27.580997124516,0.0,11.714693066088191,0.00934702717627,0.00443807590701,66859.01171401549,66859.01171401549,,,,,,,,,3448.935147831541,360.52965385597344,0.0,3844.1137481595524,1211.0,653.0,0.0,21043.0,191025.74775433037,191025.74775433037,4451.0,18269.0,12.0,51.0,114.0,0.0,8.0,1.0,1.0,51929.29224226614,49891.796149816095
san_mateo,HM,3454.4041690381077,1794.2429747519511,24.595911701634705,705.0811174718123,198.91226800932128,0.0,221.49592486352867,105.84486708270998,14.8354695508709,63126.77144316544,63126.77144316544,,,,,,,,,2269.147028283614,302.2323982221716,356.92999291829756,3591.10328304585,1001.0,54.0,911.0,20228.0,183049.09343511274,183049.09343511274,8517.0,11148.0,11.0,2016.0,368.0,0.0,113.0,8.0,13.0,56620.68678395486,73406.91199619445
san_pablo,HM,992.2230220769194,3.6608535316302997,2.34242295065977,292.9511129353312,17.730351063306635,0.0,0.0,0.0,0.0,9771.870877645097,9771.870877645097,,,,,,,,,467.6591722120376,0.0,47.70433391328728,793.544256432523,387.0,0.0,228.0,5288.0,27919.631078986014,27919.631078986014,4515.0,28.0,10.0,1299.0,51.0,0.0,0.0,0.0,0.0,15720.493882279754,18118.953327201223
san_rafael,HM,8143.623806514626,19.139648413626677,24.722425722802004,819.1699934056469,68.8362479191546,0.0,0.0,0.0,0.0,252510.18716088813,252510.18716088813,,,,,,,,,4626.1154920929175,16.72665560093307,29.07878174796852,4403.571192534031,1309.0,90.0,84.0,16001.0,721045.6168862452,721045.6168862452,15380.0,95.0,9.0,1715.0,285.0,0.0,0.0,0.0,0.0,43101.47978191367,43947.87204248377
san_ramon,HM,8866.10335574769,339.82273128966466,296.482614566132,582.6621392068323,141.53809565236273,0.0,0.118839846416,0.0,0.0,20573.959623797382,20573.959623797382,,,,,,,,,6055.639247907225,77.55398122679829,0.0,4093.5345471750265,1452.0,45.0,0.0,18070.0,58782.741782278215,58782.741782278215,16615.0,1994.0,14.0,623.0,320.0,0.0,1.0,0.0,0.0,48349.421757333126,47432.163408081025
santa_clara,HM,8792.304725350039,0.0,189.33000804268374,510.04522388624616,12.937825648769053,0.757681863069,0.0,0.0,5.9655461824766,135473.62966991062,135473.62966991062,,,,,,,,,5261.653488134546,0.0,0.0,4249.687522838751,2452.0,0.0,0.0,23108.0,340664.75523699244,340664.75523699244,23841.0,0.0,111.0,1542.0,59.0,1.0,0.0,0.0,6.0,61557.184387409885,61557.184387409885
santa_rosa,HM,4815.419087965735,2568.085848947483,24.476504756961997,12474.20412629246,2652.737194561301,10.16881184172,0.9958484910134,2.76440721818,0.011236033787,596824.7119261456,596824.7119261456,,,,,,,,,4582.338164469221,2417.049465555929,0.0,15549.47543608348,1311.0,224.0,0.0,46488.0,1705213.4626461165,1705213.4626461165,1652.0,234.0,10.0,42880.0,3240.0,2.0,3.0,1.0,1.0,178847.77917905495,173851.37363967407
saratoga,HM,4779.749471054196,0.0,0.1175611334459,2106.3335980936968,13.862632549948632,0.0,57.031075012088955,0.0,0.1752901485527,4272.199537351019,4272.199537351019,,,,,,,,,1022.8142186629302,0.0,0.0,5934.45540932902,577.0,0.0,0.0,10361.0,12206.28439243148,12206.28439243148,3691.0,0.0,2.0,7117.0,77.0,0.0,49.0,0.0,2.0,12129.48629280196,12129.48629280196
sausalito,HM,672.7372199652094,0.0,1.8766037853924,132.09826649618722,3.0576196890713803,0.0,0.0,0.0,0.0,2254.2664594219327,2254.2664594219327,,,,,,,,,459.4879127439159,0.0,85.18835770775395,265.09343948418984,291.0,0.0,941.0,2092.0,5274.155671211228,5274.155671211228,1517.0,0.0,2.0,1483.0,322.0,0.0,0.0,0.0,0.0,3087.885337090305,4570.162761205221
sebastopol,HM,493.02977005417756,16.7637010736,4.034937016005999,494.2230886805731,1.0053434786811,0.0,0.6330568821210001,0.0,0.5913822792408,8907.581701670904,8907.581701670904,,,,,,,,,340.51590655844757,16.7637010736,0.0,653.0016718323516,333.0,1.0,0.0,2326.0,24682.987512781998,24682.987512781998,577.0,1.0,4.0,2063.0,7.0,0.0,2.0,0.0,6.0,6624.69685025022,6624.69685025022
sonoma,HM,406.96419668622895,558.466463350981,0.0,373.7292651308676,106.00971500788332,0.0,1.2029927980038,19.38589238218259,0.0,23960.41209688362,23960.41209688362,,,,,,,,,287.06233187120597,36.96249678674402,52.66029939121119,1089.0733973069841,118.0,158.0,79.0,3877.0,68458.3202768103,68458.3202768103,254.0,2226.0,0.0,1269.0,389.0,0.0,4.0,90.0,0.0,8253.967859373006,9310.979013071177
south_san_francisco,HM,4327.762362055922,106.42315876518512,9.433552885393798,251.77646230539074,102.9723623944287,0.0,7.2823499445636966,0.295384403035,3.3856948139479996,74345.98314466936,74345.98314466936,,,,,,,,,2671.718231810387,49.47501851632979,0.0,2088.1380772411376,1174.0,29.0,0.0,14567.0,212326.2075134526,212326.2075134526,13291.0,433.0,7.0,1429.0,571.0,0.0,36.0,1.0,2.0,31424.757145819072,29494.62546415717
st_helena,HM,2780.4272649389554,38.6194060637,9.515082302762,82.9903045645144,2.483064933895,0.0,0.15010170800429998,0.0,0.08806240324839999,93632.87793982131,93632.87793982131,,,,,,,,,407.41750742728726,0.0,0.0,2506.855779487795,300.0,0.0,0.0,1954.0,267314.96874581644,267314.96874581644,2004.0,1.0,13.0,231.0,2.0,0.0,2.0,0.0,1.0,8934.430069307618,8934.430069307618
suisun_city,HM,1683.8712068514226,123.56501461307401,55.77570683924203,170.7497606263075,17.7509786362282,0.0,0.0,0.0,0.0,5086.8936438773635,5086.8936438773635,,,,,,,,,655.1429318654215,123.56501461307401,38.33202982791811,1234.6726912598626,731.0,74.0,61.0,7709.0,14533.98183964962,14533.98183964962,7305.0,74.0,19.0,1072.0,105.0,0.0,0.0,0.0,0.0,12664.197044666565,11786.767776920564
sunnyvale,HM,9720.735503253627,426.15751923258597,14.0749428881195,1401.065855613598,78.34757851357062,2.00843034887,0.0808770603311,0.0,1.8355792905839,39943.19338025274,39943.19338025274,,,,,,,,,5922.1633889659715,6.20850831206661,4.828195337939,5711.1061935853495,1630.0,11.0,5.0,26019.0,95356.09841912062,95356.09841912062,23843.0,52.0,6.0,3390.0,364.0,1.0,1.0,0.0,8.0,79643.16442170076,79924.62345800824
tiburon,HM,2482.277086820027,0.0,1455.3090536590505,51.84486587534182,0.96740226702937,0.032334587791,0.0,0.0,0.0937721490348,1930.1755442228223,1930.1755442228223,,,,,,,,,2797.7376702669267,0.0,0.0,1192.7868450913475,217.0,0.0,0.0,3370.0,5692.955359523321,5692.955359523321,2898.0,0.0,14.0,631.0,42.0,1.0,0.0,0.0,1.0,4309.597956143532,4309.597956143532
unincorporated_alameda,HM,280960.92293535284,447.63104472871,4541.792952909429,5003.247440823278,418.12048952902325,4.87021375969,11326.488564924322,0.0,87.2764325528964,301933.3214184896,301933.3214184896,,,,,,,,,169477.96003144424,147.01561940679431,0.0,133165.3744237309,5084.0,116.0,0.0,37025.0,839442.6893072722,839442.6893072722,34077.0,1032.0,116.0,5728.0,1140.0,1.0,121.0,0.0,10.0,170630.96319696365,169896.93025143782
unincorporated_contra_costa,HM,287943.40871036856,33.673289601189204,2597.333379795989,941.2459647169263,150.19994088257585,0.801174291637,137.3100710667274,0.0,123.93765132779893,208772.54457130336,208772.54457130336,,,,,,,,,273682.29937585583,17.453767633896,39.83792184046879,18188.319116719744,10443.0,3.0,36.0,48175.0,524406.1303379725,524406.1303379725,55196.0,39.0,484.0,2678.0,213.0,1.0,20.0,0.0,26.0,92413.7062261774,94118.73882659136
unincorporated_marin,HM,321194.06196126435,1995.1768264158661,7470.310336705753,927.1383175230204,73.08248488559262,58.179235470472,22.693168001888406,0.0,449.56354432731797,61879.31603368449,61879.31603368449,,,,,,,,,221563.03287569282,438.9844636311666,302.5199966424468,109885.66853862541,3090.0,405.0,1017.0,25944.0,176103.2396572889,176103.2396572889,21704.0,5751.0,262.0,2451.0,261.0,2.0,15.0,0.0,10.0,45521.75481155369,52408.93102231394
unincorporated_napa,HM,470664.8420212266,373.13795324994095,5729.987839202264,360.34373028628266,2.2675926597821,0.0,0.0,0.0,0.202402498138,18781154.552539114,18781154.552539114,,,,,,,,,156071.59646669865,372.029333330831,30.435224969699995,320656.7205141224,5094.0,520.0,2.0,9801.0,53652026.544412464,53652026.544412464,14618.0,521.0,117.0,157.0,3.0,0.0,0.0,0.0,1.0,289438.4447708545,290581.44790297654
unincorporated_san_mateo,HM,176713.75747670603,766.2401701285231,7701.897417740568,24859.169106016812,136.02550966627365,23.0871265815312,25753.08720241533,0.0,18921.684263207397,1511696.5045097203,1511696.5045097203,,,,,,,,,183943.97382580294,124.00099112930849,45.52289095934811,70761.45056457164,2357.0,76.0,95.0,21843.0,4302045.723755116,4302045.723755116,17287.0,4037.0,64.0,2690.0,176.0,4.0,80.0,0.0,33.0,55502.83612846568,56650.961028514364
unincorporated_santa_clara,HM,597437.1441409416,80.82085142283441,3479.3238367050026,200.1765722272704,39.7477499953331,1.30261463255,1099.676692685847,321.02384716142575,125.86426445768568,203914.5445496359,203914.5445496359,,,,,,,,,216367.37944053853,322.36549832511565,2.066532505816,386093.26909885806,9093.0,810.0,3.0,19299.0,561637.4136411925,561637.4136411925,26780.0,313.0,94.0,72.0,47.0,1.0,987.0,806.0,105.0,66259.62048803623,66284.28174452513
unincorporated_solano,HM,446810.35866280674,27.526793637658905,5238.3948522914725,447.448164881565,1.5360360668379998,0.0,217.02698928072294,0.0,8.70202929174,136415.45804817707,136415.45804817707,,,,,,,,,174124.75471133087,12.971260280550899,14.759980188252001,278598.50757645624,2285.0,31.0,13.0,8635.0,326549.569067683,326549.569067683,10365.0,44.0,492.0,21.0,2.0,0.0,37.0,0.0,3.0,30862.573550834506,31211.962916102504
unincorporated_sonoma,HM,899264.6307489433,34782.39057710573,11205.569657837035,2021.6406535427843,679.9817581577983,0.0,0.0,0.0,6.51060327727,480924.23401631427,480924.23401631427,,,,,,,,,185650.8174411871,2754.0602974631124,4.927689152219999,759550.9185710627,3163.0,415.0,1.0,66403.0,1245738.2691559782,1245738.2691559782,46773.0,19900.0,90.0,2716.0,502.0,0.0,0.0,0.0,1.0,152040.42353131235,140562.11636261578
union_city,HM,8996.743747866534,1623.3058406552916,127.42525071276958,264.1181437083042,93.6825675399789,0.9581110773008,1.007458890764,0.212017908545,0.487031756624,61631.639700394706,61631.639700394706,,,,,,,,,8567.425773101078,212.89301618089803,50.214441839295795,2277.4069389948354,2056.0,679.0,71.0,13319.0,148130.96985812733,148130.96985812733,5153.0,8909.0,81.0,1614.0,360.0,2.0,3.0,1.0,2.0,22032.94345444445,22594.119079694807
vacaville,HM,15306.322022898406,129.24327383375498,20.185145796854,483.69622734468913,2.1474312286412,0.0,221.608011559492,0.0,0.704182320871,56243.63302380152,56243.63302380152,,,,,,,,,9091.377965980926,24.998875742435207,0.0,7047.529453259525,2101.0,31.0,0.0,25790.0,162644.2001789115,162644.2001789115,25485.0,81.0,13.0,2292.0,5.0,0.0,45.0,0.0,1.0,49193.5076801981,49193.5076801981
vallejo,HM,10053.36856415788,2092.9436177753987,5645.746810470251,1075.0223208743041,51.08523913971646,1.155499308025,3.0127153742154547,0.995935896343,0.06115629050523999,100599.54353314434,100599.54353314434,,,,,,,,,10756.1977368036,1248.1471073291596,546.6650399862505,6372.381975167608,4014.0,631.0,2851.0,30674.0,287427.26723755524,287427.26723755524,28376.0,3233.0,247.0,5975.0,322.0,2.0,12.0,1.0,2.0,69532.68414964025,58772.52915773005
walnut_creek,HM,9921.410433798117,50.9281931430317,255.16644039330816,866.6158008983026,105.26655937679278,0.0210686004486,0.0,0.0,0.0363792425731,50445.981270759876,50445.981270759876,,,,,,,,,4446.595351042588,50.9281931430317,6.070087058063001,6695.851244208862,1133.0,76.0,6.0,14784.0,144131.37505931393,144131.37505931393,13315.0,76.0,53.0,2307.0,246.0,1.0,0.0,0.0,1.0,57137.11692473714,55548.40249015621
windsor,HM,3832.893701701832,0.0,9.90391875734,154.83899458032465,3.1259738931458,0.0,2.191676954866,0.0,1.730445380726,10472.1403345572,10472.1403345572,,,,,,,,,1638.7081455982595,0.0,68.31120230053529,2297.6653633694377,491.0,0.0,127.0,7918.0,27807.519939568916,27807.519939568916,8047.0,0.0,1.0,466.0,14.0,0.0,3.0,0.0,5.0,13715.65144218376,14808.630678992322
woodside,HM,6608.877466258713,4.775448303491,1.57883868099997,44.680537119099995,0.0,0.0,0.0,0.0,0.0,315.74329111190235,315.74329111190235,,,,,,,,,1099.9832161091176,0.0,0.0,5559.929074253189,80.0,0.0,0.0,2328.0,902.1236888911494,902.1236888911494,2397.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2315.792876898474,2315.792876898474
yountville,HM,767.1222655940691,40.5985710427569,0.0,45.06616601334071,42.022046069886656,0.0855381690803,0.035145728682,0.0,0.0,672.15532905025,672.15532905025,,,,,,,,,667.1290028546297,0.37250328052690007,0.0,227.42822648265917,48.0,6.0,0.0,786.0,1920.4437972864284,1920.4437972864284,427.0,11.0,0.0,220.0,180.0,1.0,1.0,0.0,0.0,1952.4413650285364,1952.4413650285364
alameda,OF,1849.6849092916812,1418.890012793491,2531.3385395158098,0.0,773.5783292340757,3.3239531346499995,0.0,0.0,0.0,51852.3022062118,51852.3022062118,4327.460405727723,1405.9084269839016,0.0,843.446911258082,10093.0,7323.0,0.0,925.0,,,,,,,,,147355.58337458284,147155.76416164133,10026.0,7326.0,83.0,0.0,905.0,1.0,0.0,0.0,0.0,47134.28883982827,47134.28883982827
albany,OF,2357.912664812116,79.5085236491561,163.98461054096234,0.3733643961046,62.95401632844898,0.0,21.05756900695,0.0,121.2721128384,17053.8402935209,17053.8402935209,2144.219211930463,75.68124771535301,0.0,587.1624019263205,225.0,8.0,0.0,4345.0,,,,,,,,,48725.25798148836,48725.25798148836,4188.0,28.0,69.0,4.0,281.0,0.0,3.0,0.0,5.0,9803.776618336802,9803.776618336802
american_canyon,OF,1693.7059375107006,957.3281255612669,116.27777980324342,232.61225925737372,459.1763731236533,0.0,3.799762633584,0.0,0.0,52471.9297969775,47229.028856402045,1346.343917630206,264.20008800079006,0.0,1852.356232258825,4876.0,30.0,0.0,305.0,,,,,,,,,164007.790311203,134940.08244686286,4927.0,103.0,11.0,111.0,34.0,0.0,25.0,0.0,0.0,6502.436793217242,6502.436793217242
antioch,OF,3076.0371578767786,6915.301784400673,263.3954582665489,1502.1154936732132,3701.6946349880345,45.94745669824261,3.007812502367,146.17345160971996,0.823093543459,143856.9925473882,143728.09953295713,2155.5700735972987,2190.995915519537,0.0,11307.93035444238,268.0,713.0,0.0,30413.0,,,,,,,,,411388.2444623405,410651.71295130585,1488.0,26760.0,165.0,69.0,2870.0,9.0,2.0,28.0,3.0,51734.36070253062,51734.36070253062
